Year,Season,Data Type,Value
1972,JJA,"R10mm (Rain, Ravenswood)",1.0
1972,JJA,"R20mm (Rain, Ravenswood)",0.0
1972,JJA,"Max 5-Day (Rain, Ravenswood)",19.396484375
1972,JJA,"Min 5-Day (Rain, Ravenswood)",0.0
1972,JJA,"CDD (Rain, Ravenswood)",76.0
1972,SON,"Max Day (Rain, Ravenswood)",27.3935546875
1972,SON,"Min Day (Rain, Ravenswood)",0.0
1972,SON,"Total (Rain, Ravenswood)",41.5458984375
1972,SON,"R10mm (Rain, Ravenswood)",1.0
1972,SON,"R20mm (Rain, Ravenswood)",1.0
1972,SON,"Max 5-Day (Rain, Ravenswood)",32.4326171875
1972,SON,"Min 5-Day (Rain, Ravenswood)",0.0
1972,SON,"CDD (Rain, Ravenswood)",73.0
1973,DJF,"Max Day (Rain, Ravenswood)",32.9228515625
1973,DJF,"Min Day (Rain, Ravenswood)",0.0
1973,DJF,"Total (Rain, Ravenswood)",282.02734375
1973,DJF,"R10mm (Rain, Ravenswood)",10.0
1973,DJF,"R20mm (Rain, Ravenswood)",3.0
1973,DJF,"Max 5-Day (Rain, Ravenswood)",72.193359375
1973,DJF,"Min 5-Day (Rain, Ravenswood)",0.0
1973,DJF,"CDD (Rain, Ravenswood)",30.0
1973,MAM,"Max Day (Rain, Ravenswood)",13.64453125
1973,MAM,"Min Day (Rain, Ravenswood)",0.0
1973,MAM,"Total (Rain, Ravenswood)",104.7294921875
1973,MAM,"R10mm (Rain, Ravenswood)",4.0
1973,MAM,"R20mm (Rain, Ravenswood)",0.0
1973,MAM,"Max 5-Day (Rain, Ravenswood)",37.6513671875
1973,MAM,"Min 5-Day (Rain, Ravenswood)",0.0
1973,MAM,"CDD (Rain, Ravenswood)",21.0
1973,JJA,"Max Day (Rain, Ravenswood)",7.6611328125
1973,JJA,"Min Day (Rain, Ravenswood)",0.0
1973,JJA,"Total (Rain, Ravenswood)",24.5830078125
1973,JJA,"R10mm (Rain, Ravenswood)",0.0
1973,JJA,"R20mm (Rain, Ravenswood)",0.0
1973,JJA,"Max 5-Day (Rain, Ravenswood)",10.6396484375
1973,JJA,"Min 5-Day (Rain, Ravenswood)",0.0
1973,JJA,"CDD (Rain, Ravenswood)",22.0
1973,SON,"Max Day (Rain, Ravenswood)",34.884765625
1973,SON,"Min Day (Rain, Ravenswood)",0.0
1973,SON,"Total (Rain, Ravenswood)",185.361328125
1973,SON,"R10mm (Rain, Ravenswood)",6.0
1973,SON,"R20mm (Rain, Ravenswood)",4.0
1973,SON,"Max 5-Day (Rain, Ravenswood)",50.6181640625
1973,SON,"Min 5-Day (Rain, Ravenswood)",0.0
1973,SON,"CDD (Rain, Ravenswood)",23.0
1974,DJF,"Max Day (Rain, Ravenswood)",89.7109375
1974,DJF,"Min Day (Rain, Ravenswood)",0.0
1974,DJF,"Total (Rain, Ravenswood)",1042.6328125
1974,DJF,"R10mm (Rain, Ravenswood)",33.0
1974,DJF,"R20mm (Rain, Ravenswood)",22.0
1974,DJF,"Max 5-Day (Rain, Ravenswood)",194.994140625
1974,DJF,"Min 5-Day (Rain, Ravenswood)",0.03515625
1974,DJF,"CDD (Rain, Ravenswood)",4.0
1974,MAM,"Max Day (Rain, Ravenswood)",26.744140625
1974,MAM,"Min Day (Rain, Ravenswood)",0.0
1974,MAM,"Total (Rain, Ravenswood)",136.1953125
1974,MAM,"R10mm (Rain, Ravenswood)",5.0
1974,MAM,"R20mm (Rain, Ravenswood)",1.0
1974,MAM,"Max 5-Day (Rain, Ravenswood)",56.4482421875
1974,MAM,"Min 5-Day (Rain, Ravenswood)",0.0
1974,MAM,"CDD (Rain, Ravenswood)",26.0
1974,JJA,"Max Day (Rain, Ravenswood)",11.662109375
1974,JJA,"Min Day (Rain, Ravenswood)",0.0
1974,JJA,"Total (Rain, Ravenswood)",43.3984375
1974,JJA,"R10mm (Rain, Ravenswood)",1.0
1974,JJA,"R20mm (Rain, Ravenswood)",0.0
1974,JJA,"Max 5-Day (Rain, Ravenswood)",30.775390625
1974,JJA,"Min 5-Day (Rain, Ravenswood)",0.0
1974,JJA,"CDD (Rain, Ravenswood)",85.0
1974,SON,"Max Day (Rain, Ravenswood)",30.509765625
1974,SON,"Min Day (Rain, Ravenswood)",0.0
1974,SON,"Total (Rain, Ravenswood)",101.265625
1974,SON,"R10mm (Rain, Ravenswood)",3.0
1974,SON,"R20mm (Rain, Ravenswood)",1.0
1974,SON,"Max 5-Day (Rain, Ravenswood)",62.720703125
1974,SON,"Min 5-Day (Rain, Ravenswood)",0.0
1974,SON,"CDD (Rain, Ravenswood)",19.0
1975,DJF,"Max Day (Rain, Ravenswood)",30.2734375
1975,DJF,"Min Day (Rain, Ravenswood)",0.0
1975,DJF,"Total (Rain, Ravenswood)",338.5615234375
1975,DJF,"R10mm (Rain, Ravenswood)",13.0
1975,DJF,"R20mm (Rain, Ravenswood)",4.0
1975,DJF,"Max 5-Day (Rain, Ravenswood)",88.8818359375
1975,DJF,"Min 5-Day (Rain, Ravenswood)",0.0
1975,DJF,"CDD (Rain, Ravenswood)",16.0
1975,MAM,"Max Day (Rain, Ravenswood)",30.1787109375
1975,MAM,"Min Day (Rain, Ravenswood)",0.0
1975,MAM,"Total (Rain, Ravenswood)",168.8740234375
1975,MAM,"R10mm (Rain, Ravenswood)",2.0
1975,MAM,"R20mm (Rain, Ravenswood)",2.0
1975,MAM,"Max 5-Day (Rain, Ravenswood)",46.361328125
1975,MAM,"Min 5-Day (Rain, Ravenswood)",0.0
1975,MAM,"CDD (Rain, Ravenswood)",25.0
1975,JJA,"Max Day (Rain, Ravenswood)",3.1943359375
1975,JJA,"Min Day (Rain, Ravenswood)",0.0
1975,JJA,"Total (Rain, Ravenswood)",8.59375
1975,JJA,"R10mm (Rain, Ravenswood)",0.0
1975,JJA,"R20mm (Rain, Ravenswood)",0.0
1975,JJA,"Max 5-Day (Rain, Ravenswood)",4.2509765625
1975,JJA,"Min 5-Day (Rain, Ravenswood)",0.0
1975,JJA,"CDD (Rain, Ravenswood)",68.0
1975,SON,"Max Day (Rain, Ravenswood)",40.1591796875
1975,SON,"Min Day (Rain, Ravenswood)",0.0
1975,SON,"Total (Rain, Ravenswood)",183.5517578125
1975,SON,"R10mm (Rain, Ravenswood)",6.0
1975,SON,"R20mm (Rain, Ravenswood)",4.0
1975,SON,"Max 5-Day (Rain, Ravenswood)",94.34375
1975,SON,"Min 5-Day (Rain, Ravenswood)",0.0
1975,SON,"CDD (Rain, Ravenswood)",21.0
1976,DJF,"Max Day (Rain, Ravenswood)",74.8427734375
1976,DJF,"Min Day (Rain, Ravenswood)",0.0
1976,DJF,"Total (Rain, Ravenswood)",614.5966796875
1976,DJF,"R10mm (Rain, Ravenswood)",18.0
1976,DJF,"R20mm (Rain, Ravenswood)",10.0
1976,DJF,"Max 5-Day (Rain, Ravenswood)",98.0634765625
1976,DJF,"Min 5-Day (Rain, Ravenswood)",0.0009765625
1976,DJF,"CDD (Rain, Ravenswood)",9.0
1976,MAM,"Max Day (Rain, Ravenswood)",21.208984375
1976,MAM,"Min Day (Rain, Ravenswood)",0.0
1976,MAM,"Total (Rain, Ravenswood)",145.50390625
1976,MAM,"R10mm (Rain, Ravenswood)",5.0
1976,MAM,"R20mm (Rain, Ravenswood)",1.0
1976,MAM,"Max 5-Day (Rain, Ravenswood)",55.2646484375
1976,MAM,"Min 5-Day (Rain, Ravenswood)",0.0
1976,MAM,"CDD (Rain, Ravenswood)",27.0
1976,JJA,"Max Day (Rain, Ravenswood)",1.3515625
1976,JJA,"Min Day (Rain, Ravenswood)",0.0
1976,JJA,"Total (Rain, Ravenswood)",3.3544921875
1976,JJA,"R10mm (Rain, Ravenswood)",0.0
1976,JJA,"R20mm (Rain, Ravenswood)",0.0
1976,JJA,"Max 5-Day (Rain, Ravenswood)",1.576171875
1976,JJA,"Min 5-Day (Rain, Ravenswood)",0.0
1976,JJA,"CDD (Rain, Ravenswood)",63.0
1976,SON,"Max Day (Rain, Ravenswood)",40.6513671875
1976,SON,"Min Day (Rain, Ravenswood)",0.0
1976,SON,"Total (Rain, Ravenswood)",152.984375
1976,SON,"R10mm (Rain, Ravenswood)",4.0
1976,SON,"R20mm (Rain, Ravenswood)",2.0
1976,SON,"Max 5-Day (Rain, Ravenswood)",58.69140625
1976,SON,"Min 5-Day (Rain, Ravenswood)",0.0
1976,SON,"CDD (Rain, Ravenswood)",43.0
1977,DJF,"Max Day (Rain, Ravenswood)",97.8955078125
1977,DJF,"Min Day (Rain, Ravenswood)",0.0
1977,DJF,"Total (Rain, Ravenswood)",639.60546875
1977,DJF,"R10mm (Rain, Ravenswood)",15.0
1977,DJF,"R20mm (Rain, Ravenswood)",10.0
1977,DJF,"Max 5-Day (Rain, Ravenswood)",197.6787109375
1977,DJF,"Min 5-Day (Rain, Ravenswood)",0.0
1977,DJF,"CDD (Rain, Ravenswood)",16.0
1977,MAM,"Max Day (Rain, Ravenswood)",87.7421875
1977,MAM,"Min Day (Rain, Ravenswood)",0.0
1977,MAM,"Total (Rain, Ravenswood)",321.2822265625
1977,MAM,"R10mm (Rain, Ravenswood)",6.0
1977,MAM,"R20mm (Rain, Ravenswood)",4.0
1977,MAM,"Max 5-Day (Rain, Ravenswood)",147.4296875
1977,MAM,"Min 5-Day (Rain, Ravenswood)",0.0
1977,MAM,"CDD (Rain, Ravenswood)",19.0
1977,JJA,"Max Day (Rain, Ravenswood)",0.20703125
1977,JJA,"Min Day (Rain, Ravenswood)",0.0
1977,JJA,"Total (Rain, Ravenswood)",0.400390625
1977,JJA,"R10mm (Rain, Ravenswood)",0.0
1977,JJA,"R20mm (Rain, Ravenswood)",0.0
1977,JJA,"Max 5-Day (Rain, Ravenswood)",0.78125
1977,JJA,"Min 5-Day (Rain, Ravenswood)",0.0
1977,JJA,"CDD (Rain, Ravenswood)",92.0
1977,SON,"Max Day (Rain, Ravenswood)",15.984375
1977,SON,"Min Day (Rain, Ravenswood)",0.0
1977,SON,"Total (Rain, Ravenswood)",30.5478515625
1977,SON,"R10mm (Rain, Ravenswood)",1.0
1977,SON,"R20mm (Rain, Ravenswood)",0.0
1977,SON,"Max 5-Day (Rain, Ravenswood)",26.8056640625
1977,SON,"Min 5-Day (Rain, Ravenswood)",0.0
1977,SON,"CDD (Rain, Ravenswood)",72.0
1978,DJF,"Max Day (Rain, Ravenswood)",196.404296875
1978,DJF,"Min Day (Rain, Ravenswood)",0.0
1978,DJF,"Total (Rain, Ravenswood)",466.7861328125
1978,DJF,"R10mm (Rain, Ravenswood)",9.0
1978,DJF,"R20mm (Rain, Ravenswood)",4.0
1978,DJF,"Max 5-Day (Rain, Ravenswood)",289.02734375
1978,DJF,"Min 5-Day (Rain, Ravenswood)",0.0
1978,DJF,"CDD (Rain, Ravenswood)",20.0
1978,MAM,"Max Day (Rain, Ravenswood)",64.771484375
1978,MAM,"Min Day (Rain, Ravenswood)",0.0
1978,MAM,"Total (Rain, Ravenswood)",207.2841796875
1978,MAM,"R10mm (Rain, Ravenswood)",5.0
1978,MAM,"R20mm (Rain, Ravenswood)",4.0
1978,MAM,"Max 5-Day (Rain, Ravenswood)",126.0146484375
1978,MAM,"Min 5-Day (Rain, Ravenswood)",0.0
1978,MAM,"CDD (Rain, Ravenswood)",27.0
1978,JJA,"Max Day (Rain, Ravenswood)",31.9169921875
1978,JJA,"Min Day (Rain, Ravenswood)",0.0
1978,JJA,"Total (Rain, Ravenswood)",92.626953125
1978,JJA,"R10mm (Rain, Ravenswood)",3.0
1978,JJA,"R20mm (Rain, Ravenswood)",2.0
1978,JJA,"Max 5-Day (Rain, Ravenswood)",37.947265625
1978,JJA,"Min 5-Day (Rain, Ravenswood)",0.0
1978,JJA,"CDD (Rain, Ravenswood)",47.0
1978,SON,"Max Day (Rain, Ravenswood)",14.2802734375
1978,SON,"Min Day (Rain, Ravenswood)",0.0
1978,SON,"Total (Rain, Ravenswood)",74.716796875
1978,SON,"R10mm (Rain, Ravenswood)",4.0
1978,SON,"R20mm (Rain, Ravenswood)",0.0
1978,SON,"Max 5-Day (Rain, Ravenswood)",43.3291015625
1978,SON,"Min 5-Day (Rain, Ravenswood)",0.0
1978,SON,"CDD (Rain, Ravenswood)",45.0
1979,DJF,"Max Day (Rain, Ravenswood)",65.2744140625
1979,DJF,"Min Day (Rain, Ravenswood)",0.0
1979,DJF,"Total (Rain, Ravenswood)",418.560546875
1979,DJF,"R10mm (Rain, Ravenswood)",17.0
1979,DJF,"R20mm (Rain, Ravenswood)",3.0
1979,DJF,"Max 5-Day (Rain, Ravenswood)",110.171875
1979,DJF,"Min 5-Day (Rain, Ravenswood)",0.0
1979,DJF,"CDD (Rain, Ravenswood)",16.0
1979,MAM,"Max Day (Rain, Ravenswood)",42.3056640625
1979,MAM,"Min Day (Rain, Ravenswood)",0.0
1979,MAM,"Total (Rain, Ravenswood)",189.59765625
1979,MAM,"R10mm (Rain, Ravenswood)",6.0
1979,MAM,"R20mm (Rain, Ravenswood)",4.0
1979,MAM,"Max 5-Day (Rain, Ravenswood)",121.1494140625
1979,MAM,"Min 5-Day (Rain, Ravenswood)",0.0
1979,MAM,"CDD (Rain, Ravenswood)",30.0
1979,JJA,"Max Day (Rain, Ravenswood)",16.140625
1979,JJA,"Min Day (Rain, Ravenswood)",0.0
1979,JJA,"Total (Rain, Ravenswood)",52.21484375
1979,JJA,"R10mm (Rain, Ravenswood)",2.0
1979,JJA,"R20mm (Rain, Ravenswood)",0.0
1979,JJA,"Max 5-Day (Rain, Ravenswood)",28.806640625
1979,JJA,"Min 5-Day (Rain, Ravenswood)",0.0
1979,JJA,"CDD (Rain, Ravenswood)",35.0
1979,SON,"Max Day (Rain, Ravenswood)",3.9775390625
1979,SON,"Min Day (Rain, Ravenswood)",0.0
1979,SON,"Total (Rain, Ravenswood)",15.75
1979,SON,"R10mm (Rain, Ravenswood)",0.0
1979,SON,"R20mm (Rain, Ravenswood)",0.0
1979,SON,"Max 5-Day (Rain, Ravenswood)",4.2138671875
1979,SON,"Min 5-Day (Rain, Ravenswood)",0.0
1979,SON,"CDD (Rain, Ravenswood)",30.0
1980,DJF,"Max Day (Rain, Ravenswood)",99.6904296875
1980,DJF,"Min Day (Rain, Ravenswood)",0.0
1980,DJF,"Total (Rain, Ravenswood)",441.404296875
1980,DJF,"R10mm (Rain, Ravenswood)",11.0
1980,DJF,"R20mm (Rain, Ravenswood)",5.0
1980,DJF,"Max 5-Day (Rain, Ravenswood)",237.857421875
1980,DJF,"Min 5-Day (Rain, Ravenswood)",0.0
1980,DJF,"CDD (Rain, Ravenswood)",23.0
1980,MAM,"Max Day (Rain, Ravenswood)",36.6484375
1980,MAM,"Min Day (Rain, Ravenswood)",0.0
1980,MAM,"Total (Rain, Ravenswood)",175.529296875
1980,MAM,"R10mm (Rain, Ravenswood)",7.0
1980,MAM,"R20mm (Rain, Ravenswood)",3.0
1980,MAM,"Max 5-Day (Rain, Ravenswood)",48.0498046875
1980,MAM,"Min 5-Day (Rain, Ravenswood)",0.0
1980,MAM,"CDD (Rain, Ravenswood)",27.0
1980,JJA,"Max Day (Rain, Ravenswood)",4.2177734375
1980,JJA,"Min Day (Rain, Ravenswood)",0.0
1980,JJA,"Total (Rain, Ravenswood)",9.3056640625
1980,JJA,"R10mm (Rain, Ravenswood)",0.0
1980,JJA,"R20mm (Rain, Ravenswood)",0.0
1980,JJA,"Max 5-Day (Rain, Ravenswood)",34.578125
1980,JJA,"Min 5-Day (Rain, Ravenswood)",0.0
1980,JJA,"CDD (Rain, Ravenswood)",55.0
1980,SON,"Max Day (Rain, Ravenswood)",2.2080078125
1980,SON,"Min Day (Rain, Ravenswood)",0.0
1980,SON,"Total (Rain, Ravenswood)",9.07421875
1980,SON,"R10mm (Rain, Ravenswood)",0.0
1980,SON,"R20mm (Rain, Ravenswood)",0.0
1980,SON,"Max 5-Day (Rain, Ravenswood)",2.431640625
1980,SON,"Min 5-Day (Rain, Ravenswood)",0.0
1980,SON,"CDD (Rain, Ravenswood)",45.0
1981,DJF,"Max Day (Rain, Ravenswood)",47.1181640625
1981,DJF,"Min Day (Rain, Ravenswood)",0.0
1981,DJF,"Total (Rain, Ravenswood)",672.060546875
1981,DJF,"R10mm (Rain, Ravenswood)",24.0
1981,DJF,"R20mm (Rain, Ravenswood)",11.0
1981,DJF,"Max 5-Day (Rain, Ravenswood)",135.3740234375
1981,DJF,"Min 5-Day (Rain, Ravenswood)",0.0
1981,DJF,"CDD (Rain, Ravenswood)",10.0
1981,MAM,"Max Day (Rain, Ravenswood)",104.45703125
1981,MAM,"Min Day (Rain, Ravenswood)",0.0
1981,MAM,"Total (Rain, Ravenswood)",167.0498046875
1981,MAM,"R10mm (Rain, Ravenswood)",1.0
1981,MAM,"R20mm (Rain, Ravenswood)",1.0
1981,MAM,"Max 5-Day (Rain, Ravenswood)",114.40234375
1981,MAM,"Min 5-Day (Rain, Ravenswood)",0.0
1981,MAM,"CDD (Rain, Ravenswood)",38.0
1981,JJA,"Max Day (Rain, Ravenswood)",22.595703125
1981,JJA,"Min Day (Rain, Ravenswood)",0.0
1981,JJA,"Total (Rain, Ravenswood)",60.486328125
1981,JJA,"R10mm (Rain, Ravenswood)",1.0
1981,JJA,"R20mm (Rain, Ravenswood)",1.0
1981,JJA,"Max 5-Day (Rain, Ravenswood)",24.080078125
1981,JJA,"Min 5-Day (Rain, Ravenswood)",0.0
1981,JJA,"CDD (Rain, Ravenswood)",43.0
1981,SON,"Max Day (Rain, Ravenswood)",61.55078125
1981,SON,"Min Day (Rain, Ravenswood)",0.0
1981,SON,"Total (Rain, Ravenswood)",206.9921875
1981,SON,"R10mm (Rain, Ravenswood)",5.0
1981,SON,"R20mm (Rain, Ravenswood)",2.0
1981,SON,"Max 5-Day (Rain, Ravenswood)",147.505859375
1981,SON,"Min 5-Day (Rain, Ravenswood)",0.0
1981,SON,"CDD (Rain, Ravenswood)",31.0
1982,DJF,"Max Day (Rain, Ravenswood)",30.6796875
1982,DJF,"Min Day (Rain, Ravenswood)",0.0
1982,DJF,"Total (Rain, Ravenswood)",217.494140625
1982,DJF,"R10mm (Rain, Ravenswood)",6.0
1982,DJF,"R20mm (Rain, Ravenswood)",2.0
1982,DJF,"Max 5-Day (Rain, Ravenswood)",59.1669921875
1982,DJF,"Min 5-Day (Rain, Ravenswood)",0.0
1982,DJF,"CDD (Rain, Ravenswood)",22.0
1982,MAM,"Max Day (Rain, Ravenswood)",40.94140625
1982,MAM,"Min Day (Rain, Ravenswood)",0.0
1982,MAM,"Total (Rain, Ravenswood)",115.8876953125
1982,MAM,"R10mm (Rain, Ravenswood)",3.0
1982,MAM,"R20mm (Rain, Ravenswood)",1.0
1982,MAM,"Max 5-Day (Rain, Ravenswood)",52.1630859375
1982,MAM,"Min 5-Day (Rain, Ravenswood)",0.0
1982,MAM,"CDD (Rain, Ravenswood)",30.0
1982,JJA,"Max Day (Rain, Ravenswood)",0.6962890625
1982,JJA,"Min Day (Rain, Ravenswood)",0.0
1982,JJA,"Total (Rain, Ravenswood)",1.880859375
1982,JJA,"R10mm (Rain, Ravenswood)",0.0
1982,JJA,"R20mm (Rain, Ravenswood)",0.0
1982,JJA,"Max 5-Day (Rain, Ravenswood)",0.8896484375
1982,JJA,"Min 5-Day (Rain, Ravenswood)",0.0
1982,JJA,"CDD (Rain, Ravenswood)",92.0
1982,SON,"Max Day (Rain, Ravenswood)",0.3056640625
1982,SON,"Min Day (Rain, Ravenswood)",0.0
1982,SON,"Total (Rain, Ravenswood)",0.8779296875
1982,SON,"R10mm (Rain, Ravenswood)",0.0
1982,SON,"R20mm (Rain, Ravenswood)",0.0
1982,SON,"Max 5-Day (Rain, Ravenswood)",0.501953125
1982,SON,"Min 5-Day (Rain, Ravenswood)",0.0
1982,SON,"CDD (Rain, Ravenswood)",91.0
1983,DJF,"Max Day (Rain, Ravenswood)",27.0146484375
1983,DJF,"Min Day (Rain, Ravenswood)",0.0
1983,DJF,"Total (Rain, Ravenswood)",116.2392578125
1983,DJF,"R10mm (Rain, Ravenswood)",2.0
1983,DJF,"R20mm (Rain, Ravenswood)",2.0
1983,DJF,"Max 5-Day (Rain, Ravenswood)",74.3369140625
1983,DJF,"Min 5-Day (Rain, Ravenswood)",0.0
1983,DJF,"CDD (Rain, Ravenswood)",20.0
1983,MAM,"Max Day (Rain, Ravenswood)",60.302734375
1983,MAM,"Min Day (Rain, Ravenswood)",0.0
1983,MAM,"Total (Rain, Ravenswood)",395.5
1983,MAM,"R10mm (Rain, Ravenswood)",8.0
1983,MAM,"R20mm (Rain, Ravenswood)",5.0
1983,MAM,"Max 5-Day (Rain, Ravenswood)",207.412109375
1983,MAM,"Min 5-Day (Rain, Ravenswood)",0.0
1983,MAM,"CDD (Rain, Ravenswood)",10.0
1983,JJA,"Max Day (Rain, Ravenswood)",29.7548828125
1983,JJA,"Min Day (Rain, Ravenswood)",0.0
1983,JJA,"Total (Rain, Ravenswood)",42.9296875
1983,JJA,"R10mm (Rain, Ravenswood)",1.0
1983,JJA,"R20mm (Rain, Ravenswood)",1.0
1983,JJA,"Max 5-Day (Rain, Ravenswood)",41.71875
1983,JJA,"Min 5-Day (Rain, Ravenswood)",0.0
1983,JJA,"CDD (Rain, Ravenswood)",72.0
1983,SON,"Max Day (Rain, Ravenswood)",18.423828125
1983,SON,"Min Day (Rain, Ravenswood)",0.0
1983,SON,"Total (Rain, Ravenswood)",86.404296875
1983,SON,"R10mm (Rain, Ravenswood)",2.0
1983,SON,"R20mm (Rain, Ravenswood)",0.0
1983,SON,"Max 5-Day (Rain, Ravenswood)",26.4013671875
1983,SON,"Min 5-Day (Rain, Ravenswood)",0.0
1983,SON,"CDD (Rain, Ravenswood)",45.0
1984,DJF,"Max Day (Rain, Ravenswood)",24.912109375
1984,DJF,"Min Day (Rain, Ravenswood)",0.0
1984,DJF,"Total (Rain, Ravenswood)",244.71875
1984,DJF,"R10mm (Rain, Ravenswood)",8.0
1984,DJF,"R20mm (Rain, Ravenswood)",1.0
1984,DJF,"Max 5-Day (Rain, Ravenswood)",57.064453125
1984,DJF,"Min 5-Day (Rain, Ravenswood)",0.0029296875
1984,DJF,"CDD (Rain, Ravenswood)",12.0
1984,MAM,"Max Day (Rain, Ravenswood)",41.681640625
1984,MAM,"Min Day (Rain, Ravenswood)",0.0
1984,MAM,"Total (Rain, Ravenswood)",72.533203125
1984,MAM,"R10mm (Rain, Ravenswood)",1.0
1984,MAM,"R20mm (Rain, Ravenswood)",1.0
1984,MAM,"Max 5-Day (Rain, Ravenswood)",47.515625
1984,MAM,"Min 5-Day (Rain, Ravenswood)",0.0
1984,MAM,"CDD (Rain, Ravenswood)",34.0
1984,JJA,"Max Day (Rain, Ravenswood)",37.3994140625
1984,JJA,"Min Day (Rain, Ravenswood)",0.0
1984,JJA,"Total (Rain, Ravenswood)",90.537109375
1984,JJA,"R10mm (Rain, Ravenswood)",3.0
1984,JJA,"R20mm (Rain, Ravenswood)",1.0
1984,JJA,"Max 5-Day (Rain, Ravenswood)",74.5478515625
1984,JJA,"Min 5-Day (Rain, Ravenswood)",0.0
1984,JJA,"CDD (Rain, Ravenswood)",41.0
1984,SON,"Max Day (Rain, Ravenswood)",14.392578125
1984,SON,"Min Day (Rain, Ravenswood)",0.0
1984,SON,"Total (Rain, Ravenswood)",91.75390625
1984,SON,"R10mm (Rain, Ravenswood)",2.0
1984,SON,"R20mm (Rain, Ravenswood)",0.0
1984,SON,"Max 5-Day (Rain, Ravenswood)",21.8603515625
1984,SON,"Min 5-Day (Rain, Ravenswood)",0.0
1984,SON,"CDD (Rain, Ravenswood)",30.0
1985,DJF,"Max Day (Rain, Ravenswood)",53.029296875
1985,DJF,"Min Day (Rain, Ravenswood)",0.0
1985,DJF,"Total (Rain, Ravenswood)",230.8388671875
1985,DJF,"R10mm (Rain, Ravenswood)",7.0
1985,DJF,"R20mm (Rain, Ravenswood)",2.0
1985,DJF,"Max 5-Day (Rain, Ravenswood)",67.6572265625
1985,DJF,"Min 5-Day (Rain, Ravenswood)",0.0
1985,DJF,"CDD (Rain, Ravenswood)",32.0
1985,MAM,"Max Day (Rain, Ravenswood)",29.458984375
1985,MAM,"Min Day (Rain, Ravenswood)",0.0
1985,MAM,"Total (Rain, Ravenswood)",158.4306640625
1985,MAM,"R10mm (Rain, Ravenswood)",5.0
1985,MAM,"R20mm (Rain, Ravenswood)",3.0
1985,MAM,"Max 5-Day (Rain, Ravenswood)",66.857421875
1985,MAM,"Min 5-Day (Rain, Ravenswood)",0.0
1985,MAM,"CDD (Rain, Ravenswood)",17.0
